"","yearSeason","slugSeason","urlBREF","rankVotes","namePlayer","agePlayer","slugPlayerBREF","slugTeam","pctVote","votesFirst","pointsMax","pointsVote","isWinner"
"596",2021,"2020-21","https://www.basketball-reference.com/awards/awards_2021.html",19,"Andrew Wiggins",25,"wiggian01","GSW",0.002,0,"500",1,FALSE
"597",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",1,"Ja Morant",22,"moranja01","MEM",0.442,38,"500",221,TRUE
"598",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",2,"Dejounte Murray",25,"murrade01","SAS",0.366,20,"500",183,FALSE
"599",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",3,"Darius Garland",22,"garlada01","CLE",0.356,11,"500",178,FALSE
"600",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",4,"Jordan Poole",22,"poolejo01","GSW",0.262,15,"500",131,FALSE
"601",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",5,"Desmond Bane",23,"banede01","MEM",0.148,7,"500",74,FALSE
"602",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",6,"Tyrese Maxey",21,"maxeyty01","PHI",0.104,6,"500",52,FALSE
"603",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",7,"Miles Bridges",23,"bridgmi02","CHO",0.076,3,"500",38,FALSE
"604",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",8,"Anfernee Simons",22,"simonan01","POR",0.026,0,"500",13,FALSE
"605",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",9,"Robert Williams III",24,"williro04","BOS",0.008,0,"500",4,FALSE
"606",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",10,"Jaren Jackson Jr.",22,"jacksja02","MEM",0.006,0,"500",3,FALSE
"607",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",11,"Jalen Brunson",25,"brunsja01","DAL",0.004,0,"500",2,FALSE
"608",2022,"2021-22","https://www.basketball-reference.com/awards/awards_2022.html",12,"Max Strus",25,"strusma01","MIA",0.002,0,"500",1,FALSE
"609",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",1,"Lauri Markkanen",25,"markkla01","UTA",0.86,69,"500",430,TRUE
"610",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",2,"Shai Gilgeous-Alexander",24,"gilgesh01","OKC",0.578,24,"500",289,FALSE
"611",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",3,"Jalen Brunson",26,"brunsja01","NYK",0.182,4,"500",91,FALSE
"612",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",4,"Mikal Bridges",26,"bridgmi01","TOT",0.066,1,"500",33,FALSE
"613",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",5,"Nic Claxton",23,"claxtni01","BRK",0.044,0,"500",22,FALSE
"614",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",6,"Tyrese Haliburton",22,"halibty01","IND",0.032,1,"500",16,FALSE
"615",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",7,"Trey Murphy III",22,"murphtr02","NOP",0.016,1,"500",8,FALSE
"616",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",8,"De'Aaron Fox",25,"foxde01","SAC",0.006,0,"500",3,FALSE
"617",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",8,"Kevon Looney",26,"looneke01","GSW",0.006,0,"500",3,FALSE
"618",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",10,"Austin Reaves",24,"reaveau01","LAL",0.004,0,"500",2,FALSE
"619",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",11,"Aaron Gordon",27,"gordoaa01","DEN",0.002,0,"500",1,FALSE
"620",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",11,"Jaren Jackson Jr.",23,"jacksja02","MEM",0.002,0,"500",1,FALSE
"621",2023,"2022-23","https://www.basketball-reference.com/awards/awards_2023.html",11,"Malik Monk",24,"monkma01","SAC",0.002,0,"500",1,FALSE
"622",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",1,"Tyrese Maxey",23,"maxeyty01","PHI",0.644,51,"495",319,TRUE
"623",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",2,"Coby White",23,"whiteco01","CHI",0.616,32,"495",305,FALSE
"624",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",3,"Alperen Sengun",21,"sengual01","HOU",0.186,6,"495",92,FALSE
"625",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",4,"Jalen Williams",22,"willija06","OKC",0.16,5,"495",79,FALSE
"626",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",5,"Jalen Brunson",27,"brunsja01","NYK",0.051,3,"495",25,FALSE
"627",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",6,"Deni Avdija",23,"avdijde01","WAS",0.048,1,"495",24,FALSE
"628",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",7,"Cam Thomas",22,"thomaca02","BRK",0.032,0,"495",16,FALSE
"629",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",8,"Jalen Suggs",22,"suggsja01","ORL",0.022,0,"495",11,FALSE
"630",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",9,"Tyrese Haliburton",23,"halibty01","IND",0.01,1,"495",5,FALSE
"631",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",10,"Grayson Allen",28,"allengr01","PHO",0.008,0,"495",4,FALSE
"632",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",10,"Duncan Robinson",29,"robindu01","MIA",0.008,0,"495",4,FALSE
"633",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",12,"Shai Gilgeous-Alexander",25,"gilgesh01","OKC",0.006,0,"495",3,FALSE
"634",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",12,"Devin Vassell",23,"vassede01","SAS",0.006,0,"495",3,FALSE
"635",2024,"2023-24","https://www.basketball-reference.com/awards/awards_2024.html",14,"Aaron Nesmith",24,"nesmiaa01","IND",0.002,0,"495",1,FALSE
